grid_cell,block_label,source_short,n_events,n_observers,n_dates,mean_duration_min
3199,2015-2019,eBird_GBIF,4,2,2,NA
1468,2020-2024,China_Birdwatch,1,1,1,60
1245,2020-2024,China_Birdwatch,1,1,1,60
1968,2020-2024,China_Birdwatch,1,1,1,60
1095,2010-2014,China_Birdwatch,1,1,1,60
1592,2020-2024,eBird_GBIF,1,1,1,NA
1836,2010-2014,eBird_GBIF,1,1,1,NA
1855,2010-2014,eBird_GBIF,1,1,1,NA
1497,2015-2019,China_Birdwatch,1,1,1,540
1477,2015-2019,eBird_GBIF,1,1,1,NA
1992,2015-2019,China_Birdwatch,1,1,1,60
1761,2015-2019,eBird_GBIF,1,1,1,NA
1073,2020-2024,eBird_GBIF,1,1,1,NA
1279,2020-2024,China_Birdwatch,1,1,1,180
1856,2020-2024,China_Birdwatch,1,1,1,100
708,2020-2024,China_Birdwatch,1,1,1,60
1698,2005-2009,eBird_GBIF,4,1,4,NA
2131,2010-2014,China_Birdwatch,1,1,1,240
2500,2010-2014,China_Birdwatch,2,1,2,348
1852,2005-2009,eBird_GBIF,1,1,1,NA
663,2015-2019,China_Birdwatch,1,1,1,300
1642,2005-2009,eBird_GBIF,1,1,1,NA
1314,2015-2019,eBird_GBIF,1,1,1,NA
2539,2020-2024,eBird_GBIF,1,1,1,NA
879,2010-2014,eBird_GBIF,2,2,1,NA
1247,2020-2024,eBird_GBIF,1,1,1,NA
3003,2015-2019,China_Birdwatch,1,1,1,420
1455,2010-2014,China_Birdwatch,1,1,1,420
1669,2015-2019,eBird_GBIF,1,1,1,NA
1570,2020-2024,eBird_GBIF,1,1,1,NA
2995,2010-2014,eBird_GBIF,1,1,1,NA
3570,2000-2004,eBird_GBIF,2,2,2,NA
3204,2010-2014,eBird_GBIF,1,1,1,NA
3213,2005-2009,eBird_GBIF,4,2,2,NA
3206,2015-2019,China_Birdwatch,1,1,1,69
2356,2005-2009,eBird_GBIF,2,2,2,NA
2615,2010-2014,eBird_GBIF,1,1,1,NA
855,2015-2019,China_Birdwatch,1,1,1,381600
930,2020-2024,China_Birdwatch,3,2,3,73.11111111111111
2848,2000-2004,eBird_GBIF,1,1,1,NA
2641,2000-2004,eBird_GBIF,2,1,2,NA
2846,2015-2019,China_Birdwatch,1,1,1,60
2772,2015-2019,eBird_GBIF,2,1,2,NA
2926,2020-2024,eBird_GBIF,1,1,1,NA
3135,2015-2019,eBird_GBIF,2,2,1,NA
663,2005-2009,eBird_GBIF,1,1,1,NA
1659,2010-2014,China_Birdwatch,1,1,1,60
2719,2000-2004,eBird_GBIF,1,1,1,NA
2638,2010-2014,eBird_GBIF,4,1,4,NA
1489,2010-2014,China_Birdwatch,1,1,1,240
1489,2010-2014,eBird_GBIF,2,2,2,NA
2999,2015-2019,China_Birdwatch,1,1,1,15
2633,2005-2009,eBird_GBIF,1,1,1,NA
1985,2010-2014,China_Birdwatch,1,1,1,360
2491,2010-2014,China_Birdwatch,1,1,1,11
1634,2015-2019,China_Birdwatch,3,3,3,315
1688,2020-2024,eBird_GBIF,2,2,1,NA
2985,2010-2014,eBird_GBIF,2,2,2,NA
592,2005-2009,eBird_GBIF,1,1,1,NA
696,2020-2024,China_Birdwatch,1,1,1,240
1591,2020-2024,eBird_GBIF,2,1,2,NA
1907,2005-2009,eBird_GBIF,1,1,1,NA
2719,2010-2014,China_Birdwatch,2,1,2,90
1490,2020-2024,China_Birdwatch,1,1,1,60
1101,2020-2024,China_Birdwatch,1,1,1,1422
2719,2005-2009,eBird_GBIF,1,1,1,NA
2054,2015-2019,China_Birdwatch,1,1,1,780
2788,2005-2009,eBird_GBIF,1,1,1,NA
2558,2000-2004,eBird_GBIF,1,1,1,NA
2632,2015-2019,China_Birdwatch,1,1,1,300
2278,2015-2019,China_Birdwatch,1,1,1,2103840
2612,2000-2004,eBird_GBIF,1,1,1,NA
1588,2020-2024,eBird_GBIF,2,2,2,NA
2118,2020-2024,eBird_GBIF,1,1,1,NA
2398,2020-2024,China_Birdwatch,1,1,1,60
2532,2020-2024,China_Birdwatch,1,1,1,1534
1386,2015-2019,eBird_GBIF,2,2,2,NA
2424,2015-2019,China_Birdwatch,1,1,1,179
1626,2005-2009,eBird_GBIF,1,1,1,NA
1629,2005-2009,eBird_GBIF,2,2,2,NA
1553,2015-2019,China_Birdwatch,1,1,1,540
1488,2015-2019,China_Birdwatch,1,1,1,364
1734,2000-2004,eBird_GBIF,1,1,1,NA
416,2020-2024,eBird_GBIF,1,1,1,NA
663,2020-2024,eBird_GBIF,3,3,1,NA
2988,2000-2004,eBird_GBIF,2,1,2,NA
1987,2010-2014,eBird_GBIF,1,1,1,NA
1275,2015-2019,eBird_GBIF,1,1,1,NA
999,2020-2024,China_Birdwatch,1,1,1,60
1556,2005-2009,eBird_GBIF,4,4,4,NA
1483,2005-2009,eBird_GBIF,1,1,1,NA
1635,2010-2014,eBird_GBIF,1,1,1,NA
1499,2020-2024,China_Birdwatch,2,2,2,30
1309,2010-2014,eBird_GBIF,1,1,1,NA
2128,2015-2019,China_Birdwatch,1,1,1,30
2208,2015-2019,eBird_GBIF,1,1,1,NA
1092,2020-2024,eBird_GBIF,1,1,1,NA
1589,2020-2024,eBird_GBIF,1,1,1,NA
1641,2015-2019,eBird_GBIF,1,1,1,NA
3147,2005-2009,China_Birdwatch,1,1,1,120
1553,2010-2014,eBird_GBIF,1,1,1,NA
1019,2015-2019,China_Birdwatch,2,2,2,103.14285714285714
1025,2020-2024,eBird_GBIF,3,3,3,NA
1244,2020-2024,eBird_GBIF,1,1,1,NA
1315,2020-2024,eBird_GBIF,3,3,3,NA
3273,2005-2009,eBird_GBIF,1,1,1,NA
3003,2010-2014,eBird_GBIF,2,1,2,NA
1498,2010-2014,eBird_GBIF,3,3,2,NA
2785,2015-2019,China_Birdwatch,1,1,1,1440
1425,2015-2019,China_Birdwatch,1,1,1,240
592,2005-2009,China_Birdwatch,1,1,1,118
2861,2010-2014,China_Birdwatch,1,1,1,60
850,2005-2009,China_Birdwatch,1,1,1,480
712,2010-2014,China_Birdwatch,1,1,1,180
2605,2000-2004,eBird_GBIF,1,1,1,NA
2531,2010-2014,eBird_GBIF,1,1,1,NA
1826,2010-2014,eBird_GBIF,1,1,1,NA
1413,2010-2014,eBird_GBIF,1,1,1,NA
2469,2015-2019,China_Birdwatch,1,1,1,360
2399,2020-2024,eBird_GBIF,1,1,1,NA
2477,2020-2024,China_Birdwatch,2,2,2,60
2335,2015-2019,eBird_GBIF,1,1,1,NA
2480,2005-2009,eBird_GBIF,2,2,2,NA
1555,2015-2019,eBird_GBIF,1,1,1,NA
3074,2005-2009,eBird_GBIF,1,1,1,NA
593,2010-2014,China_Birdwatch,1,1,1,300
3212,2005-2009,eBird_GBIF,1,1,1,NA
2707,2010-2014,eBird_GBIF,1,1,1,NA
1778,2005-2009,eBird_GBIF,1,1,1,NA
1022,2010-2014,eBird_GBIF,2,2,1,NA
1537,2010-2014,eBird_GBIF,1,1,1,NA
1624,2010-2014,eBird_GBIF,1,1,1,NA
1128,2015-2019,eBird_GBIF,1,1,1,NA
986,2015-2019,eBird_GBIF,1,1,1,NA
1480,2020-2024,China_Birdwatch,2,2,2,37.5
1535,2005-2009,eBird_GBIF,1,1,1,NA
1498,2005-2009,eBird_GBIF,1,1,1,NA
1316,2010-2014,eBird_GBIF,2,1,2,NA
1242,2010-2014,eBird_GBIF,3,3,2,NA
1979,2010-2014,China_Birdwatch,1,1,1,10
1208,2010-2014,eBird_GBIF,2,2,1,NA
1207,2020-2024,eBird_GBIF,1,1,1,NA
1539,2020-2024,eBird_GBIF,2,2,1,NA
1385,2020-2024,eBird_GBIF,1,1,1,NA
1618,2020-2024,China_Birdwatch,1,1,1,60
3151,2010-2014,China_Birdwatch,2,2,2,116.66666666666667
2927,2015-2019,China_Birdwatch,2,1,2,330
2827,2020-2024,China_Birdwatch,1,1,1,2640
2551,2015-2019,eBird_GBIF,2,2,2,NA
1829,2015-2019,eBird_GBIF,1,1,1,NA
2845,2015-2019,China_Birdwatch,5,1,5,226.2
563,2020-2024,eBird_GBIF,1,1,1,NA
1522,2010-2014,eBird_GBIF,3,3,2,NA
1382,2010-2014,eBird_GBIF,2,2,1,NA
1400,2020-2024,eBird_GBIF,1,1,1,NA
1825,2020-2024,China_Birdwatch,1,1,1,4
1242,2015-2019,China_Birdwatch,1,1,1,795
2279,2010-2014,China_Birdwatch,1,1,1,120
3216,2010-2014,eBird_GBIF,1,1,1,NA
2923,2010-2014,eBird_GBIF,1,1,1,NA
2619,2015-2019,China_Birdwatch,1,1,1,45240
1899,2010-2014,eBird_GBIF,1,1,1,NA
2540,2010-2014,China_Birdwatch,2,2,2,135
2469,2010-2014,China_Birdwatch,1,1,1,30
1384,2000-2004,eBird_GBIF,2,1,2,NA
627,2010-2014,China_Birdwatch,1,1,1,80
2575,2005-2009,eBird_GBIF,1,1,1,NA
1854,2010-2014,China_Birdwatch,1,1,1,780
2394,2020-2024,eBird_GBIF,1,1,1,NA
2386,2020-2024,eBird_GBIF,1,1,1,NA
1749,2010-2014,eBird_GBIF,1,1,1,NA
1248,2015-2019,eBird_GBIF,1,1,1,NA
2777,2010-2014,eBird_GBIF,1,1,1,NA
3141,2000-2004,eBird_GBIF,1,1,1,NA
415,2015-2019,China_Birdwatch,8,1,8,30
1094,2005-2009,eBird_GBIF,1,1,1,NA
810,2005-2009,eBird_GBIF,1,1,1,NA
2605,2005-2009,eBird_GBIF,1,1,1,NA
2114,2015-2019,eBird_GBIF,2,2,1,NA
1170,2010-2014,China_Birdwatch,1,1,1,360
2571,2005-2009,China_Birdwatch,1,1,1,540
2607,2005-2009,eBird_GBIF,1,1,1,NA
1927,2005-2009,eBird_GBIF,1,1,1,NA
1875,2010-2014,China_Birdwatch,1,1,1,23
1807,2010-2014,eBird_GBIF,1,1,1,NA
3354,2010-2014,eBird_GBIF,1,1,1,NA
2927,2010-2014,China_Birdwatch,1,1,1,720
128,2010-2014,eBird_GBIF,1,1,1,NA
1836,2015-2019,China_Birdwatch,1,1,1,44
1986,2015-2019,eBird_GBIF,1,1,1,NA
1660,2015-2019,eBird_GBIF,2,2,2,NA
2852,2015-2019,eBird_GBIF,1,1,1,NA
2682,2020-2024,China_Birdwatch,1,1,1,60
929,2020-2024,China_Birdwatch,1,1,1,60
1749,2005-2009,eBird_GBIF,1,1,1,NA
2714,2010-2014,eBird_GBIF,1,1,1,NA
774,2020-2024,China_Birdwatch,1,1,1,840
1986,2015-2019,China_Birdwatch,1,1,1,60
2559,2020-2024,eBird_GBIF,1,1,1,NA
2062,2005-2009,China_Birdwatch,1,1,1,240
2202,2005-2009,eBird_GBIF,1,1,1,NA
1028,2015-2019,eBird_GBIF,1,1,1,NA
1675,2015-2019,eBird_GBIF,2,2,1,NA
2392,2020-2024,eBird_GBIF,1,1,1,NA
1100,2020-2024,eBird_GBIF,1,1,1,NA
1731,2010-2014,China_Birdwatch,1,1,1,5
1589,2020-2024,China_Birdwatch,1,1,1,20
2326,2010-2014,eBird_GBIF,1,1,1,NA
1900,2015-2019,China_Birdwatch,1,1,1,542
2258,2015-2019,eBird_GBIF,1,1,1,NA
1069,2000-2004,eBird_GBIF,1,1,1,NA
2499,2010-2014,China_Birdwatch,1,1,1,12
1702,2005-2009,eBird_GBIF,1,1,1,NA
3072,2020-2024,eBird_GBIF,1,1,1,NA
1098,2015-2019,eBird_GBIF,1,1,1,NA
2638,2005-2009,eBird_GBIF,1,1,1,NA
2488,2010-2014,eBird_GBIF,1,1,1,NA
1521,2020-2024,eBird_GBIF,1,1,1,NA
1629,2000-2004,eBird_GBIF,1,1,1,NA
2134,2000-2004,eBird_GBIF,1,1,1,NA
2489,2010-2014,eBird_GBIF,1,1,1,NA
919,2010-2014,eBird_GBIF,1,1,1,NA
2628,2010-2014,eBird_GBIF,1,1,1,NA
2129,2010-2014,China_Birdwatch,1,1,1,90
1916,2010-2014,eBird_GBIF,3,3,3,NA
1196,2010-2014,eBird_GBIF,1,1,1,NA
845,2015-2019,eBird_GBIF,1,1,1,NA
1284,2020-2024,eBird_GBIF,1,1,1,NA
2121,2020-2024,eBird_GBIF,1,1,1,NA
1854,2020-2024,eBird_GBIF,1,1,1,NA
2335,2020-2024,eBird_GBIF,1,1,1,NA
3283,2015-2019,China_Birdwatch,1,1,1,0
1345,2010-2014,eBird_GBIF,1,1,1,NA
1917,2010-2014,eBird_GBIF,1,1,1,NA
1838,2015-2019,eBird_GBIF,1,1,1,NA
1216,2020-2024,China_Birdwatch,1,1,1,60
2615,2000-2004,eBird_GBIF,1,1,1,NA
272,2010-2014,eBird_GBIF,1,1,1,NA
2778,2010-2014,eBird_GBIF,1,1,1,NA
1386,2020-2024,eBird_GBIF,1,1,1,NA
561,2020-2024,eBird_GBIF,2,2,1,NA
1777,2015-2019,eBird_GBIF,1,1,1,NA
1972,2005-2009,eBird_GBIF,1,1,1,NA
2931,2005-2009,eBird_GBIF,1,1,1,NA
1492,2020-2024,eBird_GBIF,1,1,1,NA
2401,2000-2004,eBird_GBIF,1,1,1,NA
2343,2005-2009,eBird_GBIF,1,1,1,NA
2126,2015-2019,China_Birdwatch,1,1,1,527040
664,2005-2009,eBird_GBIF,1,1,1,NA
2698,2005-2009,eBird_GBIF,1,1,1,NA
2483,2005-2009,China_Birdwatch,1,1,1,300
929,2020-2024,eBird_GBIF,1,1,1,NA
417,2020-2024,China_Birdwatch,1,1,1,60
2558,2005-2009,eBird_GBIF,1,1,1,NA
923,2005-2009,eBird_GBIF,1,1,1,NA
2069,2010-2014,eBird_GBIF,1,1,1,NA
1993,2010-2014,eBird_GBIF,1,1,1,NA
1910,2015-2019,eBird_GBIF,1,1,1,NA
1990,2015-2019,China_Birdwatch,1,1,1,1650
919,2015-2019,eBird_GBIF,1,1,1,NA
2346,2020-2024,eBird_GBIF,1,1,1,NA
1136,2020-2024,China_Birdwatch,1,1,1,60
783,2015-2019,China_Birdwatch,1,1,1,27360
3286,2005-2009,China_Birdwatch,2,2,2,69
1551,2020-2024,eBird_GBIF,1,1,1,NA
2648,2015-2019,eBird_GBIF,1,1,1,NA
2609,2000-2004,eBird_GBIF,1,1,1,NA
811,2010-2014,eBird_GBIF,1,1,1,NA
1453,2010-2014,eBird_GBIF,1,1,1,NA
1884,2015-2019,China_Birdwatch,1,1,1,360
1674,2015-2019,China_Birdwatch,1,1,1,2806408
1898,2020-2024,eBird_GBIF,1,1,1,NA
1681,2020-2024,China_Birdwatch,3,3,3,40
1245,2020-2024,eBird_GBIF,1,1,1,NA
345,2020-2024,China_Birdwatch,1,1,1,300
3142,2005-2009,eBird_GBIF,2,2,1,NA
2540,2020-2024,eBird_GBIF,1,1,1,NA
1771,2020-2024,China_Birdwatch,1,1,1,540
3294,2000-2004,China_Birdwatch,1,1,1,120
2473,2020-2024,eBird_GBIF,3,3,1,NA
2407,2010-2014,China_Birdwatch,1,1,1,60
1559,2010-2014,eBird_GBIF,1,1,1,NA
2615,2015-2019,eBird_GBIF,3,3,1,NA
3222,2010-2014,China_Birdwatch,1,1,1,300
1462,2020-2024,China_Birdwatch,1,1,1,60
1528,2015-2019,China_Birdwatch,1,1,1,8
3355,2015-2019,China_Birdwatch,1,1,1,80
1305,2010-2014,eBird_GBIF,1,1,1,NA
270,2015-2019,eBird_GBIF,1,1,1,NA
848,2020-2024,eBird_GBIF,1,1,1,NA
2784,2020-2024,eBird_GBIF,1,1,1,NA
2779,2020-2024,eBird_GBIF,1,1,1,NA
1845,2010-2014,eBird_GBIF,1,1,1,NA
1837,2015-2019,China_Birdwatch,1,1,1,63
343,2015-2019,China_Birdwatch,1,1,1,300
1022,2005-2009,eBird_GBIF,1,1,1,NA
1268,2015-2019,eBird_GBIF,1,1,1,NA
953,2020-2024,eBird_GBIF,1,1,1,NA
2028,2000-2004,eBird_GBIF,1,1,1,NA
1828,2010-2014,China_Birdwatch,1,1,1,360
1821,2020-2024,China_Birdwatch,1,1,1,60
1696,2000-2004,eBird_GBIF,1,1,1,NA
2486,2015-2019,China_Birdwatch,1,1,1,480
2415,2005-2009,eBird_GBIF,1,1,1,NA
2548,2005-2009,eBird_GBIF,1,1,1,NA
2756,2020-2024,eBird_GBIF,1,1,1,NA
2116,2005-2009,eBird_GBIF,1,1,1,NA
2619,2015-2019,eBird_GBIF,1,1,1,NA
1632,2005-2009,China_Birdwatch,1,1,1,360
1924,2015-2019,China_Birdwatch,1,1,1,60
2933,2005-2009,China_Birdwatch,1,1,1,435
2790,2000-2004,eBird_GBIF,1,1,1,NA
2611,2005-2009,eBird_GBIF,1,1,1,NA
1834,2010-2014,eBird_GBIF,1,1,1,NA
1200,2010-2014,eBird_GBIF,1,1,1,NA
3144,2015-2019,eBird_GBIF,1,1,1,NA
3201,2020-2024,eBird_GBIF,1,1,1,NA
2555,2000-2004,Combined,44,30,30,NA
2781,2000-2004,Combined,14,1,14,228.00367647058823
2483,2000-2004,Combined,22,11,18,NA
2787,2000-2004,Combined,5,2,5,NA
2627,2000-2004,Combined,65,18,41,NA
2923,2000-2004,Combined,14,1,14,NA
2710,2000-2004,Combined,10,1,10,NA
2626,2000-2004,Combined,8,4,5,NA
2267,2000-2004,Combined,44,16,34,NA
2637,2000-2004,Combined,6,3,5,375
3569,2005-2009,Combined,49,8,46,3196.3636363636365
2483,2005-2009,Combined,19,12,17,300
2627,2005-2009,Combined,63,24,62,2214.5454545454545
2643,2005-2009,Combined,25,13,22,3435
2626,2005-2009,Combined,67,22,58,NA
2775,2005-2009,Combined,35,3,20,NA
2555,2005-2009,Combined,62,34,57,NA
2572,2005-2009,Combined,8,4,8,1710
2699,2005-2009,Combined,8,2,8,NA
2573,2005-2009,Combined,307,27,273,94.57627118644068
2992,2005-2009,Combined,5,2,5,4234.084507042254
3002,2005-2009,Combined,1,1,1,NA
2482,2005-2009,Combined,72,23,66,NA
2716,2005-2009,Combined,8,1,8,NA
2715,2005-2009,Combined,4,2,4,NA
2646,2005-2009,Combined,15,2,15,NA
2574,2005-2009,Combined,36,4,36,NA
3053,2005-2009,Combined,40,13,38,NA
2717,2005-2009,Combined,7,3,7,NA
3052,2005-2009,Combined,7,4,7,NA
2787,2005-2009,Combined,76,8,76,NA
2630,2005-2009,Combined,21,8,21,NA
3569,2010-2014,Combined,89,23,70,NA
2627,2010-2014,Combined,101,45,91,NA
2573,2010-2014,Combined,483,68,406,1005.5844155844156
2787,2010-2014,Combined,38,18,29,4947.272727272727
2555,2010-2014,Combined,185,100,156,438905
2634,2010-2014,Combined,35,13,15,540
2635,2010-2014,Combined,22,6,19,NA
2630,2010-2014,Combined,23,15,23,0
2703,2010-2014,Combined,8,1,8,NA
2271,2010-2014,Combined,73,42,60,NA
2930,2010-2014,Combined,29,2,29,2580
2647,2010-2014,Combined,47,5,46,817.3728813559322
2858,2010-2014,Combined,44,15,31,NA
2994,2010-2014,Combined,54,37,52,3066.6666666666665
2786,2010-2014,Combined,4,2,4,NA
2340,2010-2014,Combined,39,18,33,NA
2272,2010-2014,Combined,57,21,42,615.8490566037735
2483,2010-2014,Combined,58,32,52,420
3345,2010-2014,Combined,38,10,37,NA
2643,2010-2014,Combined,89,43,80,1881.3440860215055
3004,2010-2014,Combined,3,3,3,150
2932,2010-2014,Combined,54,32,52,452.53246753246754
2423,2010-2014,Combined,70,32,55,1895.1401273885351
2426,2010-2014,Combined,46,7,45,NA
2646,2010-2014,Combined,8,2,8,NA
2693,2010-2014,Combined,7,4,6,NA
2715,2010-2014,Combined,31,17,23,NA
2637,2010-2014,Combined,32,12,28,468
2790,2010-2014,Combined,7,2,7,NA
2557,2010-2014,Combined,2,2,1,NA
2788,2010-2014,Combined,15,3,15,NA
2572,2010-2014,Combined,29,12,24,NA
2910,2010-2014,Combined,3,2,3,NA
2644,2010-2014,Combined,15,7,13,NA
2626,2010-2014,Combined,158,52,114,504.2857142857143
2267,2010-2014,Combined,122,55,85,0
3272,2010-2014,Combined,92,33,84,NA
2617,2010-2014,Combined,12,8,12,74.0625
2266,2010-2014,Combined,56,24,46,NA
2702,2010-2014,Combined,3,3,2,0
2981,2010-2014,Combined,104,24,71,NA
2918,2010-2014,Combined,19,8,19,118.52534562211979
3344,2010-2014,Combined,8,6,6,NA
3052,2010-2014,Combined,20,10,20,NA
3124,2010-2014,Combined,42,24,31,NA
2706,2010-2014,Combined,8,6,8,NA
2998,2010-2014,Combined,4,2,3,NA
2926,2010-2014,Combined,1,1,1,NA
2765,2010-2014,Combined,29,7,29,NA
2855,2010-2014,Combined,4,2,3,NA
2554,2010-2014,Combined,55,32,46,3240
2699,2010-2014,Combined,34,16,22,NA
2571,2010-2014,Combined,19,15,19,925053.7804878049
2989,2010-2014,Combined,8,7,8,NA
2497,2010-2014,Combined,2,2,2,203838.925
2927,2010-2014,Combined,5,3,3,720
2415,2010-2014,Combined,1,1,1,NA
3280,2010-2014,Combined,7,6,7,46080
2787,2015-2019,Combined,39,28,33,137806.76923076925
2932,2015-2019,Combined,286,127,215,274027.93658088264
2571,2015-2019,Combined,81,49,71,25452.35849056605
2858,2015-2019,Combined,266,98,148,3454.122807017544
2639,2015-2019,Combined,6,6,6,913.8461538461538
3272,2015-2019,Combined,324,79,242,NA
3569,2015-2019,Combined,227,92,151,37445.934397163124
2572,2015-2019,Combined,203,53,123,2739.659016393443
3052,2015-2019,Combined,395,111,200,NA
2643,2015-2019,Combined,424,187,272,49004.5746606334
2781,2015-2019,Combined,241,47,183,103251.57369402988
2647,2015-2019,Combined,91,40,69,539.2654867256637
2483,2015-2019,Combined,345,128,284,215859.93243243234
2719,2015-2019,Combined,44,9,43,4.556962025316448
2267,2015-2019,Combined,189,91,113,2095.5555555555557
2573,2015-2019,Combined,1076,207,640,32104.81913499342
2646,2015-2019,Combined,53,23,48,1520.602409638556
2789,2015-2019,Combined,74,13,69,794.3918918918921
2715,2015-2019,Combined,159,105,100,347.30769230769226
2630,2015-2019,Combined,190,69,175,1460.381322957199
2718,2015-2019,Combined,91,13,85,3288.877607788597
2271,2015-2019,Combined,133,60,92,1735.7079741379312
2554,2015-2019,Combined,190,83,126,721.512396694215
2340,2015-2019,Combined,259,91,171,4935.307692307692
2788,2015-2019,Combined,35,12,29,191.61290322580646
2776,2015-2019,Combined,57,9,51,1122.8235294117646
2626,2015-2019,Combined,384,133,193,71426.12301587294
2555,2015-2019,Combined,864,296,613,46648.64197530866
2994,2015-2019,Combined,90,63,76,2916.198581560284
2998,2015-2019,Combined,12,4,7,420
2417,2015-2019,Combined,11,3,11,4740
2201,2015-2019,Combined,719,149,571,30605.4627930683
2926,2015-2019,Combined,28,7,14,NA
2423,2015-2019,Combined,431,130,287,2760.593267882188
2644,2015-2019,Combined,32,20,27,316
2631,2015-2019,Combined,30,26,28,2379.1935483870966
2427,2015-2019,Combined,93,40,80,442.7542372881357
2711,2015-2019,Combined,8,4,8,0
2637,2015-2019,Combined,72,34,55,26528.178980228906
2701,2015-2019,Combined,9,6,8,34.28571428571426
3124,2015-2019,Combined,145,67,66,NA
2484,2015-2019,Combined,118,58,95,57212.28915662645
3142,2015-2019,Combined,81,47,60,749.9969879518072
2765,2015-2019,Combined,91,29,48,NA
2790,2015-2019,Combined,83,14,79,960
2777,2015-2019,Combined,17,7,17,886.3358208955224
2716,2015-2019,Combined,77,11,74,1787.8260869565215
2923,2015-2019,Combined,11,3,7,NA
2635,2015-2019,Combined,30,16,28,260
2563,2015-2019,Combined,21,19,17,2241.8478260869565
3075,2015-2019,Combined,322,74,253,3690.6831983806046
3053,2015-2019,Combined,501,150,283,NA
2567,2015-2019,Combined,416,92,344,19258.546543779707
2930,2015-2019,Combined,144,70,99,2165.846347607053
2493,2015-2019,Combined,47,28,9,741.4534883720929
2627,2015-2019,Combined,105,54,93,1743.9065420560748
2494,2015-2019,Combined,10,9,8,30
2714,2015-2019,Combined,6,6,4,NA
2713,2015-2019,Combined,395,175,211,126979.74952561666
2560,2015-2019,Combined,29,27,23,NA
3079,2015-2019,Combined,11,9,10,8917.971988795518
2707,2015-2019,Combined,3,3,3,180
2574,2015-2019,Combined,144,39,124,220.11627906976747
2558,2015-2019,Combined,5,2,5,NA
3134,2015-2019,Combined,158,4,152,NA
2501,2015-2019,Combined,161,48,131,47008.42857142856
3279,2015-2019,Combined,311,117,185,228724.0769230774
3058,2015-2019,Combined,701,144,538,NA
2850,2015-2019,Combined,89,5,80,220.4878048780488
2918,2015-2019,Combined,217,32,165,112.25375626043403
3150,2015-2019,Combined,22,8,21,81931.7510204081
3222,2015-2019,Combined,13,5,13,640.6472868217055
3069,2015-2019,Combined,114,55,87,2802.2981366459626
3138,2015-2019,Combined,13,5,10,NA
2339,2015-2019,Combined,142,71,108,372.5
2636,2015-2019,Combined,12,3,11,83.5294117647059
2491,2015-2019,Combined,61,45,50,4531.185031185031
2853,2015-2019,Combined,19,13,17,569.516129032258
2575,2015-2019,Combined,45,16,43,407.14285714285717
2490,2015-2019,Combined,67,50,59,215804.03114186873
3213,2015-2019,Combined,216,53,138,582.75
2645,2015-2019,Combined,22,12,19,1589.3333333333335
2502,2015-2019,Combined,625,177,494,560.4448275862069
3214,2015-2019,Combined,1377,225,780,29550.73576923068
2629,2015-2019,Combined,15,5,15,NA
2411,2015-2019,Combined,24,14,18,512.3076923076923
2778,2015-2019,Combined,5,5,4,204
3344,2015-2019,Combined,15,9,9,NA
1997,2015-2019,Combined,52,24,51,200
1998,2015-2019,Combined,51,22,48,NA
2931,2015-2019,Combined,35,22,25,741.9354838709677
2859,2015-2019,Combined,5,5,4,NA
2710,2015-2019,Combined,18,4,18,16912
2422,2015-2019,Combined,11,9,10,241
2482,2015-2019,Combined,515,178,253,16365.830303030301
2495,2015-2019,Combined,56,31,49,329.9820261437909
2561,2015-2019,Combined,6,4,6,1738.5
2625,2015-2019,Combined,143,74,87,80630.48387096773
2775,2015-2019,Combined,47,29,37,2688.4144427001575
2699,2015-2019,Combined,25,9,17,360
2617,2015-2019,Combined,30,23,24,57467.02127659573
2618,2015-2019,Combined,48,10,31,10673.211678832118
3356,2015-2019,Combined,32,17,28,6794.21052631579
2981,2015-2019,Combined,704,163,383,NA
2702,2015-2019,Combined,21,13,18,186149.67741935488
2412,2015-2019,Combined,32,26,26,4169.302325581395
2712,2015-2019,Combined,97,60,73,2213.390243902434
3070,2015-2019,Combined,27,15,23,1644.7156862745098
2485,2015-2019,Combined,6,1,6,NA
2428,2015-2019,Combined,357,115,288,649.6942675159236
3074,2015-2019,Combined,26,14,24,1178.258426966292
3570,2015-2019,Combined,23,17,22,2857.5
2774,2015-2019,Combined,24,7,20,644.2745098039217
2200,2015-2019,Combined,29,16,26,489.1370558375635
2634,2015-2019,Combined,22,14,21,4312.333333333333
2134,2015-2019,Combined,192,25,173,11903.605252842057
2703,2015-2019,Combined,30,18,24,1046.5511111111111
3002,2015-2019,Combined,12,8,11,7107.758620689655
2986,2015-2019,Combined,11,9,10,NA
1707,2015-2019,Combined,658,83,346,54967.389423076915
2717,2015-2019,Combined,28,9,27,1339.4117647058824
2426,2015-2019,Combined,38,21,36,1641968.0594059406
3071,2015-2019,Combined,32,12,29,3404.2718446601943
2503,2015-2019,Combined,2821,497,1145,486.09086778737156
2416,2015-2019,Combined,9,2,9,NA
2773,2015-2019,Combined,6,3,5,300
3345,2015-2019,Combined,47,22,37,NA
3569,2020-2024,Combined,1581,590,566,1571.3492985805676
2643,2020-2024,Combined,1574,690,635,678.8401463396565
2932,2020-2024,Combined,3489,776,921,3251.2652143335863
2556,2020-2024,Combined,1080,290,487,423.49564680880474
2930,2020-2024,Combined,505,248,257,1328.8471875371777
2428,2020-2024,Combined,8594,1097,1207,1376.841390622092
3124,2020-2024,Combined,89,55,53,NA
