grid_cell,year,source_short,n_events,n_observers,n_dates,mean_duration_min
93885,2024,China_Birdwatch,1,1,1,103
93885,2024,Combined,1,1,1,103
93888,2024,China_Birdwatch,1,1,1,60
93888,2024,Combined,1,1,1,60
93890,2023,China_Birdwatch,1,1,1,60
93890,2023,Combined,1,1,1,60
93932,2016,eBird_GBIF,6,2,3,NA
93932,2016,Combined,6,2,3,NA
93939,2024,China_Birdwatch,1,1,1,60
93939,2024,Combined,1,1,1,60
94108,2023,eBird_GBIF,1,1,1,NA
94108,2023,Combined,1,1,1,NA
94109,2001,eBird_GBIF,1,1,1,NA
94109,2001,Combined,1,1,1,NA
94109,2006,eBird_GBIF,2,2,2,NA
94109,2006,Combined,2,2,2,NA
94109,2011,China_Birdwatch,1,1,1,780
94109,2011,eBird_GBIF,2,2,1,NA
94109,2011,Combined,3,3,2,780
94109,2019,eBird_GBIF,6,4,4,NA
94109,2019,Combined,6,4,4,NA
94109,2020,eBird_GBIF,2,1,2,NA
94109,2020,Combined,2,1,2,NA
94109,2021,China_Birdwatch,1,1,1,1080
94109,2021,eBird_GBIF,6,2,6,NA
94109,2021,Combined,7,3,7,1080
94109,2022,eBird_GBIF,3,2,3,NA
94109,2022,Combined,3,2,3,NA
94109,2023,China_Birdwatch,2,2,2,60
94109,2023,eBird_GBIF,3,2,3,NA
94109,2023,Combined,5,4,5,60
94109,2024,China_Birdwatch,11,8,11,102.78688524590163
94109,2024,Combined,11,8,11,102.78688524590163
94110,2017,eBird_GBIF,2,2,1,NA
94110,2017,Combined,2,2,1,NA
94110,2019,eBird_GBIF,42,1,42,NA
94110,2019,Combined,42,1,42,NA
94110,2020,eBird_GBIF,33,1,33,NA
94110,2020,Combined,33,1,33,NA
94110,2021,eBird_GBIF,4,1,4,NA
94110,2021,Combined,4,1,4,NA
94110,2023,China_Birdwatch,2,2,2,145.22727272727272
94110,2023,eBird_GBIF,5,2,5,NA
94110,2023,Combined,7,4,6,145.22727272727272
94110,2024,China_Birdwatch,54,18,45,76.02474526928674
94110,2024,Combined,54,18,45,76.02474526928674
94137,2024,China_Birdwatch,2,2,1,60
94137,2024,Combined,2,2,1,60
94467,2023,China_Birdwatch,1,1,1,60
94467,2023,Combined,1,1,1,60
94488,2023,China_Birdwatch,1,1,1,60
94488,2023,Combined,1,1,1,60
94532,2024,China_Birdwatch,1,1,1,60
94532,2024,Combined,1,1,1,60
94574,2021,eBird_GBIF,1,1,1,NA
94574,2021,Combined,1,1,1,NA
94574,2024,China_Birdwatch,2,1,2,60
94574,2024,Combined,2,1,2,60
94578,2023,China_Birdwatch,17,2,17,29.387755102040817
94578,2023,Combined,17,2,17,29.387755102040817
94578,2024,China_Birdwatch,4,1,4,60
94578,2024,Combined,4,1,4,60
94579,2023,China_Birdwatch,1,1,1,60
94579,2023,Combined,1,1,1,60
94579,2024,China_Birdwatch,1,1,1,60
94579,2024,Combined,1,1,1,60
94784,2021,China_Birdwatch,1,1,1,60
94784,2021,Combined,1,1,1,60
94784,2022,China_Birdwatch,2,2,1,60
94784,2022,Combined,2,2,1,60
94792,2023,eBird_GBIF,1,1,1,NA
94792,2023,Combined,1,1,1,NA
94793,2023,eBird_GBIF,2,1,2,NA
94793,2023,Combined,2,1,2,NA
94794,2023,eBird_GBIF,1,1,1,NA
94794,2023,Combined,1,1,1,NA
94795,2024,China_Birdwatch,1,1,1,60
94795,2024,Combined,1,1,1,60
94796,2019,eBird_GBIF,8,2,8,NA
94796,2019,Combined,8,2,8,NA
94796,2020,eBird_GBIF,2,1,2,NA
94796,2020,Combined,2,1,2,NA
94796,2021,eBird_GBIF,2,2,2,NA
94796,2021,Combined,2,2,2,NA
94796,2023,eBird_GBIF,4,1,4,NA
94796,2023,Combined,4,1,4,NA
94796,2024,China_Birdwatch,12,7,12,77.73333333333333
94796,2024,Combined,12,7,12,77.73333333333333
94801,2019,eBird_GBIF,1,1,1,NA
94801,2019,Combined,1,1,1,NA
95220,2024,China_Birdwatch,1,1,1,59
95220,2024,Combined,1,1,1,59
95234,2018,eBird_GBIF,1,1,1,NA
95234,2018,Combined,1,1,1,NA
95242,2024,China_Birdwatch,3,2,3,60
95242,2024,Combined,3,2,3,60
95264,2024,China_Birdwatch,1,1,1,60
95264,2024,Combined,1,1,1,60
95266,2023,China_Birdwatch,1,1,1,60
95266,2023,Combined,1,1,1,60
95267,2023,China_Birdwatch,1,1,1,60
95267,2023,Combined,1,1,1,60
95268,2023,China_Birdwatch,1,1,1,0
95268,2023,Combined,1,1,1,0
95481,2023,eBird_GBIF,1,1,1,NA
95481,2023,Combined,1,1,1,NA
95482,2019,eBird_GBIF,1,1,1,NA
95482,2019,Combined,1,1,1,NA
95483,2019,eBird_GBIF,1,1,1,NA
95483,2019,Combined,1,1,1,NA
95483,2020,eBird_GBIF,1,1,1,NA
95483,2020,Combined,1,1,1,NA
95483,2024,China_Birdwatch,1,1,1,46
95483,2024,Combined,1,1,1,46
95485,2019,eBird_GBIF,1,1,1,NA
95485,2019,Combined,1,1,1,NA
95532,2024,China_Birdwatch,1,1,1,60
95532,2024,Combined,1,1,1,60
95838,2020,China_Birdwatch,2,2,1,60
95838,2020,Combined,2,2,1,60
95838,2023,China_Birdwatch,1,1,1,60
95838,2023,Combined,1,1,1,60
95842,2020,China_Birdwatch,2,2,1,442.3529411764706
95842,2020,Combined,2,2,1,442.3529411764706
95843,2003,eBird_GBIF,1,1,1,NA
95843,2003,Combined,1,1,1,NA
95917,2019,eBird_GBIF,2,1,2,NA
95917,2019,Combined,2,1,2,NA
95918,2019,eBird_GBIF,1,1,1,NA
95918,2019,Combined,1,1,1,NA
95951,2023,China_Birdwatch,1,1,1,60
95951,2023,Combined,1,1,1,60
95951,2024,China_Birdwatch,1,1,1,60
95951,2024,Combined,1,1,1,60
95956,2024,China_Birdwatch,1,1,1,60
95956,2024,Combined,1,1,1,60
96164,2015,eBird_GBIF,1,1,1,NA
96164,2015,Combined,1,1,1,NA
96164,2019,eBird_GBIF,3,2,2,NA
96164,2019,Combined,3,2,2,NA
96164,2021,eBird_GBIF,1,1,1,NA
96164,2021,Combined,1,1,1,NA
96164,2023,China_Birdwatch,1,1,1,60
96164,2023,Combined,1,1,1,60
96164,2024,China_Birdwatch,4,4,4,147.83018867924528
96164,2024,Combined,4,4,4,147.83018867924528
96171,2023,eBird_GBIF,1,1,1,NA
96171,2023,Combined,1,1,1,NA
96171,2024,China_Birdwatch,1,1,1,495
96171,2024,Combined,1,1,1,495
96218,2023,China_Birdwatch,1,1,1,60
96218,2023,Combined,1,1,1,60
96218,2024,China_Birdwatch,6,6,6,232.07317073170734
96218,2024,Combined,6,6,6,232.07317073170734
96219,2024,China_Birdwatch,1,1,1,60
96219,2024,Combined,1,1,1,60
96230,2024,China_Birdwatch,1,1,1,60
96230,2024,Combined,1,1,1,60
96231,2021,China_Birdwatch,1,1,1,60
96231,2021,Combined,1,1,1,60
96603,2019,eBird_GBIF,2,1,2,NA
96603,2019,Combined,2,1,2,NA
96604,2019,eBird_GBIF,1,1,1,NA
96604,2019,Combined,1,1,1,NA
96629,2024,China_Birdwatch,1,1,1,60
96629,2024,Combined,1,1,1,60
96637,2018,China_Birdwatch,1,1,1,420
96637,2018,Combined,1,1,1,420
96639,2023,China_Birdwatch,1,1,1,60
96639,2023,Combined,1,1,1,60
96643,2013,eBird_GBIF,3,1,3,NA
96643,2013,Combined,3,1,3,NA
96643,2024,China_Birdwatch,1,1,1,300
96643,2024,Combined,1,1,1,300
96644,2023,China_Birdwatch,1,1,1,480
96644,2023,Combined,1,1,1,480
96644,2024,China_Birdwatch,1,1,1,720
96644,2024,Combined,1,1,1,720
96695,2016,China_Birdwatch,1,1,1,2880
96695,2016,Combined,1,1,1,2880
96695,2019,eBird_GBIF,1,1,1,NA
96695,2019,Combined,1,1,1,NA
96696,2024,China_Birdwatch,3,3,3,138.22222222222223
96696,2024,Combined,3,3,3,138.22222222222223
96850,2021,eBird_GBIF,1,1,1,NA
96850,2021,Combined,1,1,1,NA
96850,2023,eBird_GBIF,1,1,1,NA
96850,2023,Combined,1,1,1,NA
96851,2021,eBird_GBIF,2,2,2,NA
96851,2021,Combined,2,2,2,NA
96851,2023,China_Birdwatch,2,2,1,60
96851,2023,Combined,2,2,1,60
96851,2024,China_Birdwatch,10,10,4,107.08490566037737
96851,2024,Combined,10,10,4,107.08490566037737
96852,2017,eBird_GBIF,2,2,1,NA
96852,2017,Combined,2,2,1,NA
96852,2018,eBird_GBIF,2,2,1,NA
96852,2018,Combined,2,2,1,NA
96852,2019,eBird_GBIF,4,4,3,NA
96852,2019,Combined,4,4,3,NA
96852,2020,eBird_GBIF,2,1,2,NA
96852,2020,Combined,2,1,2,NA
96852,2021,China_Birdwatch,3,3,3,233.1578947368421
96852,2021,eBird_GBIF,3,3,2,NA
96852,2021,Combined,6,6,4,233.1578947368421
96852,2022,China_Birdwatch,11,9,11,164.94495412844043
96852,2022,eBird_GBIF,5,3,4,NA
96852,2022,Combined,16,12,14,164.94495412844043
96852,2023,China_Birdwatch,28,27,13,100.95752895752896
96852,2023,eBird_GBIF,13,10,10,NA
96852,2023,Combined,41,37,18,100.95752895752896
96852,2024,China_Birdwatch,80,74,32,107.96610169491524
96852,2024,Combined,80,74,32,107.96610169491524
97270,2011,eBird_GBIF,1,1,1,NA
97270,2011,Combined,1,1,1,NA
97289,2019,eBird_GBIF,1,1,1,NA
97289,2019,Combined,1,1,1,NA
97290,2018,eBird_GBIF,1,1,1,NA
97290,2018,Combined,1,1,1,NA
97290,2024,China_Birdwatch,1,1,1,540
97290,2024,Combined,1,1,1,540
97292,2024,China_Birdwatch,1,1,1,30
97292,2024,Combined,1,1,1,30
97293,2024,China_Birdwatch,4,4,1,60
97293,2024,Combined,4,4,1,60
97326,2022,eBird_GBIF,1,1,1,NA
97326,2022,Combined,1,1,1,NA
97326,2024,China_Birdwatch,1,1,1,0
97326,2024,Combined,1,1,1,0
97328,2013,eBird_GBIF,1,1,1,NA
97328,2013,Combined,1,1,1,NA
97328,2015,China_Birdwatch,1,1,1,1100160
97328,2015,Combined,1,1,1,1100160
97328,2023,eBird_GBIF,1,1,1,NA
97328,2023,Combined,1,1,1,NA
97328,2024,China_Birdwatch,2,2,2,3185.2941176470586
97328,2024,Combined,2,2,2,3185.2941176470586
97359,2024,China_Birdwatch,1,1,1,60
97359,2024,Combined,1,1,1,60
97366,2022,China_Birdwatch,1,1,1,73440
97366,2022,eBird_GBIF,1,1,1,NA
97366,2022,Combined,2,2,2,73440
97366,2024,China_Birdwatch,2,2,2,60
97366,2024,Combined,2,2,2,60
97382,2012,eBird_GBIF,3,1,3,NA
97382,2012,Combined,3,1,3,NA
97382,2019,eBird_GBIF,1,1,1,NA
97382,2019,Combined,1,1,1,NA
97388,2019,eBird_GBIF,1,1,1,NA
97388,2019,Combined,1,1,1,NA
97389,2019,eBird_GBIF,1,1,1,NA
97389,2019,Combined,1,1,1,NA
97541,2017,eBird_GBIF,2,2,1,NA
97541,2017,Combined,2,2,1,NA
97567,2023,China_Birdwatch,1,1,1,30
97567,2023,eBird_GBIF,3,3,3,NA
97567,2023,Combined,4,4,3,30
97567,2024,China_Birdwatch,8,8,7,90.78260869565217
97567,2024,Combined,8,8,7,90.78260869565217
97602,2021,China_Birdwatch,1,1,1,60
97602,2021,Combined,1,1,1,60
97602,2023,China_Birdwatch,1,1,1,600
97602,2023,Combined,1,1,1,600
97955,2007,eBird_GBIF,2,2,1,NA
97955,2007,Combined,2,2,1,NA
97955,2011,eBird_GBIF,1,1,1,NA
97955,2011,Combined,1,1,1,NA
97955,2016,eBird_GBIF,1,1,1,NA
97955,2016,Combined,1,1,1,NA
97962,2013,eBird_GBIF,1,1,1,NA
97962,2013,Combined,1,1,1,NA
97968,2024,China_Birdwatch,4,2,4,133.1818181818182
97968,2024,Combined,4,2,4,133.1818181818182
97974,2019,eBird_GBIF,1,1,1,NA
97974,2019,Combined,1,1,1,NA
97974,2024,China_Birdwatch,5,5,2,60
97974,2024,Combined,5,5,2,60
97975,2024,China_Birdwatch,14,4,4,60
97975,2024,Combined,14,4,4,60
97977,2024,China_Birdwatch,6,4,2,60
97977,2024,Combined,6,4,2,60
97979,2024,China_Birdwatch,7,4,2,60
97979,2024,Combined,7,4,2,60
97980,2024,China_Birdwatch,10,4,3,60
97980,2024,Combined,10,4,3,60
97981,2022,China_Birdwatch,1,1,1,60
97981,2022,Combined,1,1,1,60
97981,2024,China_Birdwatch,3,3,1,60
97981,2024,Combined,3,3,1,60
98013,2024,China_Birdwatch,1,1,1,60
98013,2024,Combined,1,1,1,60
98014,2002,eBird_GBIF,1,1,1,NA
98014,2002,Combined,1,1,1,NA
98014,2015,eBird_GBIF,1,1,1,NA
98014,2015,Combined,1,1,1,NA
98014,2019,eBird_GBIF,2,2,1,NA
98014,2019,Combined,2,2,1,NA
98015,2023,China_Birdwatch,6,1,6,126.08108108108108
98015,2023,Combined,6,1,6,126.08108108108108
98015,2024,China_Birdwatch,3,3,2,101.44444444444444
98015,2024,Combined,3,3,2,101.44444444444444
98072,2019,eBird_GBIF,1,1,1,NA
98072,2019,Combined,1,1,1,NA
98196,2024,China_Birdwatch,1,1,1,60
98196,2024,Combined,1,1,1,60
98199,2019,eBird_GBIF,1,1,1,NA
98199,2019,Combined,1,1,1,NA
98200,2016,China_Birdwatch,1,1,1,120
98200,2016,Combined,1,1,1,120
98200,2023,China_Birdwatch,1,1,1,30
98200,2023,Combined,1,1,1,30
98200,2024,China_Birdwatch,4,4,4,255.31914893617022
98200,2024,Combined,4,4,4,255.31914893617022
98222,2024,China_Birdwatch,1,1,1,1673
98222,2024,Combined,1,1,1,1673
98275,2007,eBird_GBIF,1,1,1,NA
98275,2007,Combined,1,1,1,NA
98275,2021,China_Birdwatch,2,2,2,33.93333333333333
98275,2021,Combined,2,2,2,33.93333333333333
98276,2022,eBird_GBIF,1,1,1,NA
98276,2022,Combined,1,1,1,NA
98291,2021,China_Birdwatch,1,1,1,60
98291,2021,Combined,1,1,1,60
98291,2024,China_Birdwatch,2,2,2,907.5
98291,2024,Combined,2,2,2,907.5
98664,2024,China_Birdwatch,4,4,1,60
98664,2024,Combined,4,4,1,60
98665,2021,China_Birdwatch,3,1,3,724.7575757575758
98665,2021,Combined,3,1,3,724.7575757575758
98665,2024,China_Birdwatch,4,4,1,60
98665,2024,Combined,4,4,1,60
98666,2024,China_Birdwatch,14,4,4,60
98666,2024,Combined,14,4,4,60
98700,2012,eBird_GBIF,2,1,2,NA
98700,2012,Combined,2,1,2,NA
98700,2013,eBird_GBIF,1,1,1,NA
98700,2013,Combined,1,1,1,NA
98705,2024,China_Birdwatch,1,1,1,60
98705,2024,Combined,1,1,1,60
98706,2023,China_Birdwatch,1,1,1,210
98706,2023,Combined,1,1,1,210
98706,2024,China_Birdwatch,1,1,1,60
98706,2024,Combined,1,1,1,60
98758,2024,China_Birdwatch,1,1,1,570
98758,2024,Combined,1,1,1,570
98924,2018,eBird_GBIF,2,2,1,NA
98924,2018,Combined,2,2,1,NA
98954,2016,China_Birdwatch,1,1,1,180
98954,2016,Combined,1,1,1,180
98960,2019,eBird_GBIF,1,1,1,NA
98960,2019,Combined,1,1,1,NA
98960,2024,China_Birdwatch,1,1,1,60
98960,2024,Combined,1,1,1,60
99262,2003,eBird_GBIF,1,1,1,NA
99262,2003,Combined,1,1,1,NA
99319,2018,eBird_GBIF,1,1,1,NA
99319,2018,Combined,1,1,1,NA
99323,2016,eBird_GBIF,1,1,1,NA
99323,2016,Combined,1,1,1,NA
99350,2024,China_Birdwatch,8,4,2,60
99350,2024,Combined,8,4,2,60
99352,2024,China_Birdwatch,8,4,2,60
99352,2024,Combined,8,4,2,60
99356,2024,China_Birdwatch,15,3,14,60
99356,2024,Combined,15,3,14,60
99445,2019,eBird_GBIF,1,1,1,NA
99445,2019,Combined,1,1,1,NA
99592,2024,China_Birdwatch,1,1,1,60
99592,2024,Combined,1,1,1,60
99595,2011,eBird_GBIF,2,2,1,NA
99595,2011,Combined,2,2,1,NA
99610,2018,eBird_GBIF,1,1,1,NA
99610,2018,Combined,1,1,1,NA
99660,2006,eBird_GBIF,10,1,10,NA
99660,2006,Combined,10,1,10,NA
99660,2017,eBird_GBIF,1,1,1,NA
99660,2017,Combined,1,1,1,NA
99946,2024,China_Birdwatch,1,1,1,30
99946,2024,Combined,1,1,1,30
100002,2014,eBird_GBIF,2,2,1,NA
100002,2014,Combined,2,2,1,NA
100003,2014,eBird_GBIF,2,2,1,NA
100003,2014,Combined,2,2,1,NA
100004,2014,eBird_GBIF,1,1,1,NA
100004,2014,Combined,1,1,1,NA
100005,2014,eBird_GBIF,2,2,2,NA
100005,2014,Combined,2,2,2,NA
100009,2011,eBird_GBIF,1,1,1,NA
100009,2011,Combined,1,1,1,NA
100014,2010,eBird_GBIF,2,1,2,NA
100014,2010,Combined,2,1,2,NA
100014,2014,eBird_GBIF,2,1,2,NA
100014,2014,Combined,2,1,2,NA
100014,2018,eBird_GBIF,2,1,2,NA
100014,2018,Combined,2,1,2,NA
100014,2019,China_Birdwatch,2,2,2,473.55555555555554
100014,2019,Combined,2,2,2,473.55555555555554
100014,2021,eBird_GBIF,1,1,1,NA
100014,2021,Combined,1,1,1,NA
100014,2024,China_Birdwatch,5,5,4,281.0909090909091
100014,2024,Combined,5,5,4,281.0909090909091
100016,2014,eBird_GBIF,1,1,1,NA
100016,2014,Combined,1,1,1,NA
100017,2024,China_Birdwatch,2,1,2,60
100017,2024,Combined,2,1,2,60
100059,2024,China_Birdwatch,9,1,9,1319.6477272727275
100059,2024,Combined,9,1,9,1319.6477272727275
100060,2024,China_Birdwatch,1,1,1,0
100060,2024,Combined,1,1,1,0
100078,2024,China_Birdwatch,1,1,1,60
100078,2024,Combined,1,1,1,60
100239,2024,China_Birdwatch,1,1,1,60
100239,2024,Combined,1,1,1,60
100240,2022,China_Birdwatch,1,1,1,120
100240,2022,Combined,1,1,1,120
100240,2023,China_Birdwatch,1,1,1,76
100240,2023,Combined,1,1,1,76
100240,2024,China_Birdwatch,4,3,4,243.45238095238096
100240,2024,Combined,4,3,4,243.45238095238096
100248,2018,eBird_GBIF,1,1,1,NA
100248,2018,Combined,1,1,1,NA
100287,2023,eBird_GBIF,1,1,1,NA
100287,2023,Combined,1,1,1,NA
100298,2019,eBird_GBIF,1,1,1,NA
100298,2019,Combined,1,1,1,NA
100331,2024,China_Birdwatch,2,2,2,60
100331,2024,Combined,2,2,2,60
100611,2021,eBird_GBIF,1,1,1,NA
100611,2021,Combined,1,1,1,NA
100613,2020,eBird_GBIF,1,1,1,NA
100613,2020,Combined,1,1,1,NA
100631,2024,China_Birdwatch,1,1,1,20
100631,2024,Combined,1,1,1,20
100632,2024,China_Birdwatch,1,1,1,113
100632,2024,Combined,1,1,1,113
100635,2024,China_Birdwatch,2,1,2,87.6923076923077
100635,2024,Combined,2,1,2,87.6923076923077
100669,2018,China_Birdwatch,2,1,2,724.1379310344828
100669,2018,Combined,2,1,2,724.1379310344828
100689,2011,eBird_GBIF,1,1,1,NA
100689,2011,Combined,1,1,1,NA
100689,2016,eBird_GBIF,2,1,2,NA
100689,2016,Combined,2,1,2,NA
100689,2018,eBird_GBIF,1,1,1,NA
100689,2018,Combined,1,1,1,NA
100693,2023,China_Birdwatch,1,1,1,210
100693,2023,Combined,1,1,1,210
100696,2010,eBird_GBIF,1,1,1,NA
100696,2010,Combined,1,1,1,NA
100696,2014,eBird_GBIF,2,2,1,NA
100696,2014,Combined,2,2,1,NA
100696,2017,eBird_GBIF,1,1,1,NA
100696,2017,Combined,1,1,1,NA
100696,2021,eBird_GBIF,2,2,2,NA
100696,2021,Combined,2,2,2,NA
100700,2002,eBird_GBIF,2,1,2,NA
100700,2002,Combined,2,1,2,NA
100700,2003,eBird_GBIF,2,2,2,NA
100700,2003,Combined,2,2,2,NA
100700,2004,eBird_GBIF,3,2,2,NA
100700,2004,Combined,3,2,2,NA
100700,2005,eBird_GBIF,3,1,3,NA
100700,2005,Combined,3,1,3,NA
100700,2007,eBird_GBIF,3,1,3,NA
100700,2007,Combined,3,1,3,NA
100700,2010,eBird_GBIF,3,1,3,NA
100700,2010,Combined,3,1,3,NA
100700,2011,eBird_GBIF,3,2,3,NA
100700,2011,Combined,3,2,3,NA
100700,2013,eBird_GBIF,1,1,1,NA
100700,2013,Combined,1,1,1,NA
100700,2014,eBird_GBIF,5,4,4,NA
100700,2014,Combined,5,4,4,NA
100700,2016,eBird_GBIF,1,1,1,NA
100700,2016,Combined,1,1,1,NA
100700,2017,eBird_GBIF,2,1,2,NA
100700,2017,Combined,2,1,2,NA
100700,2018,eBird_GBIF,3,2,3,NA
100700,2018,Combined,3,2,3,NA
100700,2019,eBird_GBIF,1,1,1,NA
100700,2019,Combined,1,1,1,NA
100700,2020,eBird_GBIF,1,1,1,NA
100700,2020,Combined,1,1,1,NA
100700,2021,eBird_GBIF,38,3,38,NA
100700,2021,Combined,38,3,38,NA
100700,2023,eBird_GBIF,1,1,1,NA
100700,2023,Combined,1,1,1,NA
100701,2007,eBird_GBIF,1,1,1,NA
100701,2007,Combined,1,1,1,NA
100701,2018,eBird_GBIF,1,1,1,NA
100701,2018,Combined,1,1,1,NA
100703,2024,China_Birdwatch,1,1,1,60
100703,2024,Combined,1,1,1,60
100725,2023,eBird_GBIF,1,1,1,NA
100725,2023,Combined,1,1,1,NA
100938,2024,China_Birdwatch,2,2,2,371.8181818181818
100938,2024,Combined,2,2,2,371.8181818181818
100941,2024,China_Birdwatch,1,1,1,120
100941,2024,Combined,1,1,1,120
100956,2024,China_Birdwatch,10,4,5,347.44382022471905
100956,2024,Combined,10,4,5,347.44382022471905
100968,2007,eBird_GBIF,1,1,1,NA
100968,2007,Combined,1,1,1,NA
100977,2024,China_Birdwatch,1,1,1,150
100977,2024,Combined,1,1,1,150
100995,2019,China_Birdwatch,1,1,1,180
100995,2019,Combined,1,1,1,180
100997,2024,China_Birdwatch,1,1,1,60
100997,2024,Combined,1,1,1,60
101015,2014,eBird_GBIF,1,1,1,NA
101015,2014,Combined,1,1,1,NA
101015,2024,China_Birdwatch,1,1,1,60
101015,2024,Combined,1,1,1,60
101016,2019,eBird_GBIF,1,1,1,NA
101016,2019,Combined,1,1,1,NA
101017,2024,China_Birdwatch,2,2,2,60
101017,2024,Combined,2,2,2,60
101296,2020,eBird_GBIF,1,1,1,NA
101296,2020,Combined,1,1,1,NA
101297,2020,eBird_GBIF,1,1,1,NA
101297,2020,Combined,1,1,1,NA
101297,2024,China_Birdwatch,1,1,1,92
101297,2024,Combined,1,1,1,92
101300,2020,eBird_GBIF,1,1,1,NA
101300,2020,Combined,1,1,1,NA
101301,2020,eBird_GBIF,1,1,1,NA
101301,2020,Combined,1,1,1,NA
101318,2024,China_Birdwatch,4,2,4,838.7234042553191
101318,2024,Combined,4,2,4,838.7234042553191
101355,2018,eBird_GBIF,1,1,1,NA
101355,2018,Combined,1,1,1,NA
101384,2014,eBird_GBIF,1,1,1,NA
101384,2014,Combined,1,1,1,NA
101398,2023,China_Birdwatch,3,1,3,870
101398,2023,Combined,3,1,3,870
101432,2024,China_Birdwatch,1,1,1,0
101432,2024,Combined,1,1,1,0
101440,2024,China_Birdwatch,1,1,1,60
101440,2024,Combined,1,1,1,60
101610,2024,China_Birdwatch,1,1,1,60
101610,2024,Combined,1,1,1,60
101624,2016,China_Birdwatch,1,1,1,2
101624,2016,Combined,1,1,1,2
101624,2020,eBird_GBIF,1,1,1,NA
101624,2020,Combined,1,1,1,NA
101624,2022,China_Birdwatch,1,1,1,60
101624,2022,Combined,1,1,1,60
101624,2023,China_Birdwatch,2,2,2,216
101624,2023,Combined,2,2,2,216
101624,2024,China_Birdwatch,8,8,8,156.64615384615382
101624,2024,Combined,8,8,8,156.64615384615382
101626,2023,China_Birdwatch,1,1,1,60
101626,2023,Combined,1,1,1,60
101627,2024,China_Birdwatch,1,1,1,50
101627,2024,Combined,1,1,1,50
101630,2024,China_Birdwatch,1,1,1,60
101630,2024,Combined,1,1,1,60
101633,2016,China_Birdwatch,1,1,1,390
101633,2016,Combined,1,1,1,390
101654,2018,eBird_GBIF,1,1,1,NA
101654,2018,Combined,1,1,1,NA
101655,2018,eBird_GBIF,2,2,1,NA
101655,2018,Combined,2,2,1,NA
101701,2022,China_Birdwatch,1,1,1,60
101701,2022,Combined,1,1,1,60
101701,2024,China_Birdwatch,2,2,2,1962.111111111111
101701,2024,Combined,2,2,2,1962.111111111111
101702,2012,eBird_GBIF,1,1,1,NA
101702,2012,Combined,1,1,1,NA
102002,2024,China_Birdwatch,1,1,1,240
102002,2024,Combined,1,1,1,240
102018,2023,eBird_GBIF,1,1,1,NA
102018,2023,Combined,1,1,1,NA
102105,2024,China_Birdwatch,1,1,1,1
102105,2024,Combined,1,1,1,1
102300,2018,eBird_GBIF,1,1,1,NA
102300,2018,Combined,1,1,1,NA
102319,2024,China_Birdwatch,1,1,1,60
102319,2024,Combined,1,1,1,60
102320,2023,China_Birdwatch,1,1,1,305
102320,2023,Combined,1,1,1,305
102338,2007,eBird_GBIF,1,1,1,NA
102338,2007,Combined,1,1,1,NA
102340,2018,eBird_GBIF,1,1,1,NA
102340,2018,Combined,1,1,1,NA
102341,2016,China_Birdwatch,1,1,1,60
102341,2016,Combined,1,1,1,60
102341,2021,China_Birdwatch,1,1,1,60
102341,2021,Combined,1,1,1,60
102342,2024,China_Birdwatch,2,2,2,153.91304347826087
102342,2024,Combined,2,2,2,153.91304347826087
102349,2022,China_Birdwatch,1,1,1,90
102349,2022,Combined,1,1,1,90
102369,2019,China_Birdwatch,1,1,1,180
102369,2019,Combined,1,1,1,180
102386,2024,China_Birdwatch,2,2,2,60
102386,2024,Combined,2,2,2,60
102388,2024,China_Birdwatch,1,1,1,60
102388,2024,Combined,1,1,1,60
102394,2024,China_Birdwatch,1,1,1,60
102394,2024,Combined,1,1,1,60
102667,2020,eBird_GBIF,1,1,1,NA
102667,2020,Combined,1,1,1,NA
102674,2020,eBird_GBIF,1,1,1,NA
102674,2020,Combined,1,1,1,NA
102729,2018,China_Birdwatch,1,1,1,2100
102729,2018,Combined,1,1,1,2100
102770,2023,China_Birdwatch,1,1,1,360
102770,2023,Combined,1,1,1,360
102797,2023,China_Birdwatch,1,1,1,60
102797,2023,Combined,1,1,1,60
102827,2024,China_Birdwatch,1,1,1,60
102827,2024,Combined,1,1,1,60
102833,2024,China_Birdwatch,4,4,4,480
102833,2024,Combined,4,4,4,480
102834,2022,China_Birdwatch,1,1,1,254
102834,2022,Combined,1,1,1,254
102853,2022,eBird_GBIF,2,1,2,NA
102853,2022,Combined,2,1,2,NA
103005,2019,eBird_GBIF,5,1,5,NA
103005,2019,Combined,5,1,5,NA
103024,2010,eBird_GBIF,1,1,1,NA
103024,2010,Combined,1,1,1,NA
103024,2017,eBird_GBIF,2,2,1,NA
103024,2017,Combined,2,2,1,NA
103024,2019,eBird_GBIF,1,1,1,NA
103024,2019,Combined,1,1,1,NA
103024,2021,eBird_GBIF,3,3,2,NA
103024,2021,Combined,3,3,2,NA
103024,2023,China_Birdwatch,2,1,2,79.41176470588235
103024,2023,Combined,2,1,2,79.41176470588235
103024,2024,China_Birdwatch,2,2,1,30
103024,2024,Combined,2,2,1,30
103027,2015,eBird_GBIF,1,1,1,NA
103027,2015,Combined,1,1,1,NA
103027,2017,China_Birdwatch,1,1,1,540
103027,2017,Combined,1,1,1,540
103027,2021,China_Birdwatch,1,1,1,80
103027,2021,Combined,1,1,1,80
103027,2022,China_Birdwatch,2,2,1,120
103027,2022,Combined,2,2,1,120
103027,2023,China_Birdwatch,15,15,6,60.81818181818182
103027,2023,Combined,15,15,6,60.81818181818182
