grid_cell,year,source_short,n_events,n_observers,n_dates,mean_duration_min
700,2018,Combined,1,1,1,NA
700,2024,China_Birdwatch,1,1,1,60
700,2024,Combined,1,1,1,60
701,2020,eBird_GBIF,1,1,1,NA
701,2020,Combined,1,1,1,NA
701,2024,China_Birdwatch,1,1,1,60
701,2024,Combined,1,1,1,60
702,2014,China_Birdwatch,1,1,1,480
702,2014,eBird_GBIF,1,1,1,NA
702,2014,Combined,2,2,1,480
702,2023,eBird_GBIF,1,1,1,NA
702,2023,Combined,1,1,1,NA
704,2023,China_Birdwatch,1,1,1,18780
704,2023,Combined,1,1,1,18780
704,2024,China_Birdwatch,4,2,4,95.03999999999999
704,2024,Combined,4,2,4,95.03999999999999
705,2016,eBird_GBIF,2,2,1,NA
705,2016,Combined,2,2,1,NA
705,2023,China_Birdwatch,2,1,2,60
705,2023,Combined,2,1,2,60
705,2024,China_Birdwatch,3,2,3,70.78947368421052
705,2024,Combined,3,2,3,70.78947368421052
706,2022,China_Birdwatch,2,1,2,60
706,2022,Combined,2,1,2,60
706,2023,China_Birdwatch,2,1,2,60
706,2023,Combined,2,1,2,60
706,2024,China_Birdwatch,2,1,2,44.285714285714285
706,2024,Combined,2,1,2,44.285714285714285
708,2019,eBird_GBIF,1,1,1,NA
708,2019,Combined,1,1,1,NA
708,2024,China_Birdwatch,1,1,1,60
708,2024,Combined,1,1,1,60
710,2024,China_Birdwatch,5,2,3,603.2638888888889
710,2024,Combined,5,2,3,603.2638888888889
711,2023,China_Birdwatch,5,5,4,5299.569230769231
711,2023,Combined,5,5,4,5299.569230769231
711,2024,China_Birdwatch,16,12,15,1703.4228187919464
711,2024,Combined,16,12,15,1703.4228187919464
712,2011,China_Birdwatch,1,1,1,180
712,2011,Combined,1,1,1,180
712,2018,China_Birdwatch,1,1,1,88380
712,2018,eBird_GBIF,1,1,1,NA
712,2018,Combined,2,2,2,88380
712,2023,China_Birdwatch,4,3,3,110.58000000000001
712,2023,Combined,4,3,3,110.58000000000001
712,2024,China_Birdwatch,4,4,4,64.61538461538461
712,2024,Combined,4,4,4,64.61538461538461
716,2023,China_Birdwatch,1,1,1,1680
716,2023,Combined,1,1,1,1680
716,2024,China_Birdwatch,1,1,1,25.4
716,2024,Combined,1,1,1,25.4
717,2019,eBird_GBIF,1,1,1,NA
717,2019,Combined,1,1,1,NA
717,2022,China_Birdwatch,1,1,1,60
717,2022,Combined,1,1,1,60
717,2023,China_Birdwatch,2,1,2,116.08695652173913
717,2023,Combined,2,1,2,116.08695652173913
717,2024,China_Birdwatch,3,3,3,78.2608695652174
717,2024,Combined,3,3,3,78.2608695652174
735,2017,China_Birdwatch,1,1,1,1980
735,2017,Combined,1,1,1,1980
735,2021,China_Birdwatch,3,2,3,96
735,2021,eBird_GBIF,3,3,2,NA
735,2021,Combined,6,5,4,96
735,2022,China_Birdwatch,6,6,6,616.2264150943396
735,2022,Combined,6,6,6,616.2264150943396
735,2023,China_Birdwatch,10,10,8,247.7088607594937
735,2023,eBird_GBIF,6,6,4,NA
735,2023,Combined,16,16,10,247.7088607594937
735,2024,China_Birdwatch,15,14,11,191.6528925619835
735,2024,Combined,15,14,11,191.6528925619835
736,2007,eBird_GBIF,1,1,1,NA
736,2007,Combined,1,1,1,NA
736,2008,eBird_GBIF,2,2,1,NA
736,2008,Combined,2,2,1,NA
736,2010,eBird_GBIF,1,1,1,NA
736,2010,Combined,1,1,1,NA
736,2011,eBird_GBIF,5,3,3,NA
736,2011,Combined,5,3,3,NA
736,2012,eBird_GBIF,4,1,4,NA
736,2012,Combined,4,1,4,NA
736,2014,eBird_GBIF,3,2,3,NA
736,2014,Combined,3,2,3,NA
736,2015,China_Birdwatch,1,1,1,235
736,2015,eBird_GBIF,1,1,1,NA
736,2015,Combined,2,2,2,235
736,2016,eBird_GBIF,10,5,4,NA
736,2016,Combined,10,5,4,NA
736,2017,China_Birdwatch,2,1,2,678.4615384615385
736,2017,eBird_GBIF,13,8,7,NA
736,2017,Combined,15,9,9,678.4615384615385
736,2018,China_Birdwatch,4,2,4,7757.333333333333
736,2018,eBird_GBIF,30,12,10,NA
736,2018,Combined,34,14,14,7757.333333333333
736,2019,China_Birdwatch,5,3,5,437.14285714285717
736,2019,eBird_GBIF,8,6,8,NA
736,2019,Combined,13,9,12,437.14285714285717
736,2021,China_Birdwatch,19,8,19,120.65490196078431
736,2021,eBird_GBIF,23,14,12,NA
736,2021,Combined,42,22,25,120.65490196078431
736,2022,China_Birdwatch,13,8,11,102.59895833333334
736,2022,eBird_GBIF,9,6,7,NA
736,2022,Combined,22,14,18,102.59895833333334
736,2023,China_Birdwatch,77,55,45,16183.065777777836
736,2023,eBird_GBIF,32,22,24,NA
736,2023,Combined,109,77,57,16183.065777777836
736,2024,China_Birdwatch,164,121,54,531.7344510546238
736,2024,Combined,164,121,54,531.7344510546238
737,2011,China_Birdwatch,1,1,1,675
737,2011,eBird_GBIF,4,3,2,NA
737,2011,Combined,5,4,3,675
737,2012,eBird_GBIF,1,1,1,NA
737,2012,Combined,1,1,1,NA
737,2015,China_Birdwatch,1,1,1,0
737,2015,eBird_GBIF,5,2,5,NA
737,2015,Combined,6,3,6,0
737,2016,eBird_GBIF,8,6,3,NA
737,2016,Combined,8,6,3,NA
737,2017,eBird_GBIF,7,7,2,NA
737,2017,Combined,7,7,2,NA
737,2018,eBird_GBIF,18,9,5,NA
737,2018,Combined,18,9,5,NA
737,2019,China_Birdwatch,2,2,2,427.82608695652175
737,2019,eBird_GBIF,10,5,10,NA
737,2019,Combined,12,7,11,427.82608695652175
737,2021,China_Birdwatch,11,7,11,179.2774193548387
737,2021,eBird_GBIF,21,11,12,NA
737,2021,Combined,32,18,21,179.2774193548387
737,2022,China_Birdwatch,17,14,12,239.85026737967914
737,2022,eBird_GBIF,8,4,8,NA
737,2022,Combined,25,18,19,239.85026737967914
737,2023,China_Birdwatch,42,32,27,261.3066666666667
737,2023,eBird_GBIF,18,10,13,NA
737,2023,Combined,60,42,35,261.3066666666667
737,2024,China_Birdwatch,104,87,40,208.6091881686599
737,2024,Combined,104,87,40,208.6091881686599
738,2001,eBird_GBIF,1,1,1,NA
738,2001,Combined,1,1,1,NA
738,2008,eBird_GBIF,2,2,1,NA
738,2008,Combined,2,2,1,NA
738,2011,eBird_GBIF,2,2,1,NA
738,2011,Combined,2,2,1,NA
738,2012,eBird_GBIF,3,1,3,NA
738,2012,Combined,3,1,3,NA
738,2014,eBird_GBIF,1,1,1,NA
738,2014,Combined,1,1,1,NA
738,2015,China_Birdwatch,4,1,4,469.5652173913043
738,2015,eBird_GBIF,2,1,2,NA
738,2015,Combined,6,2,6,469.5652173913043
738,2016,China_Birdwatch,5,3,5,1463.2
738,2016,eBird_GBIF,5,4,3,NA
738,2016,Combined,10,7,8,1463.2
738,2017,eBird_GBIF,8,5,3,NA
738,2017,Combined,8,5,3,NA
738,2018,China_Birdwatch,2,1,2,753.6610169491526
738,2018,eBird_GBIF,10,9,5,NA
738,2018,Combined,12,10,7,753.6610169491526
738,2019,China_Birdwatch,2,2,2,2057.777777777778
738,2019,eBird_GBIF,6,1,6,NA
738,2019,Combined,8,3,8,2057.777777777778
738,2021,China_Birdwatch,12,8,12,198.8828125
738,2021,eBird_GBIF,22,13,13,NA
738,2021,Combined,34,21,22,198.8828125
738,2022,China_Birdwatch,30,16,24,2588.7550200803203
738,2022,eBird_GBIF,18,9,13,NA
738,2022,Combined,48,25,33,2588.7550200803203
738,2023,China_Birdwatch,89,57,47,424.6885125184098
738,2023,eBird_GBIF,20,13,14,NA
738,2023,Combined,109,70,55,424.6885125184098
738,2024,China_Birdwatch,242,139,77,659.6395472232047
738,2024,Combined,242,139,77,659.6395472232047
772,2004,eBird_GBIF,1,1,1,NA
772,2004,Combined,1,1,1,NA
772,2009,eBird_GBIF,1,1,1,NA
772,2009,Combined,1,1,1,NA
772,2020,China_Birdwatch,1,1,1,60
772,2020,Combined,1,1,1,60
772,2022,eBird_GBIF,1,1,1,NA
772,2022,Combined,1,1,1,NA
772,2024,China_Birdwatch,8,7,7,91.19318181818181
772,2024,Combined,8,7,7,91.19318181818181
773,2024,China_Birdwatch,5,5,4,135.4
773,2024,Combined,5,5,4,135.4
774,2022,eBird_GBIF,2,1,2,NA
774,2022,Combined,2,1,2,NA
774,2023,eBird_GBIF,1,1,1,NA
774,2023,Combined,1,1,1,NA
774,2024,China_Birdwatch,1,1,1,840
774,2024,Combined,1,1,1,840
775,2021,China_Birdwatch,1,1,1,5
775,2021,Combined,1,1,1,5
775,2024,China_Birdwatch,2,2,1,20
775,2024,Combined,2,2,1,20
776,2021,eBird_GBIF,3,2,3,NA
776,2021,Combined,3,2,3,NA
776,2024,China_Birdwatch,2,2,2,60
776,2024,Combined,2,2,2,60
777,2009,eBird_GBIF,1,1,1,NA
777,2009,Combined,1,1,1,NA
777,2016,eBird_GBIF,2,2,1,NA
777,2016,Combined,2,2,1,NA
777,2019,eBird_GBIF,4,3,4,NA
777,2019,Combined,4,3,4,NA
777,2021,eBird_GBIF,4,1,4,NA
777,2021,Combined,4,1,4,NA
777,2022,eBird_GBIF,5,1,5,NA
777,2022,Combined,5,1,5,NA
777,2023,eBird_GBIF,6,1,6,NA
777,2023,Combined,6,1,6,NA
777,2024,China_Birdwatch,63,11,60,93.79803921568627
777,2024,Combined,63,11,60,93.79803921568627
778,2016,eBird_GBIF,4,2,2,NA
778,2016,Combined,4,2,2,NA
778,2018,China_Birdwatch,1,1,1,0
778,2018,Combined,1,1,1,0
778,2022,eBird_GBIF,1,1,1,NA
778,2022,Combined,1,1,1,NA
778,2023,China_Birdwatch,1,1,1,60
778,2023,Combined,1,1,1,60
778,2024,China_Birdwatch,3,2,3,60
778,2024,Combined,3,2,3,60
783,2019,China_Birdwatch,1,1,1,27360
783,2019,Combined,1,1,1,27360
783,2023,China_Birdwatch,3,3,2,891.4375
783,2023,eBird_GBIF,1,1,1,NA
783,2023,Combined,4,4,3,891.4375
783,2024,China_Birdwatch,3,2,3,182.1818181818182
783,2024,Combined,3,2,3,182.1818181818182
784,2022,China_Birdwatch,1,1,1,60
784,2022,Combined,1,1,1,60
784,2024,China_Birdwatch,1,1,1,60
784,2024,Combined,1,1,1,60
785,2018,eBird_GBIF,1,1,1,NA
785,2018,Combined,1,1,1,NA
787,2022,China_Birdwatch,1,1,1,60
787,2022,Combined,1,1,1,60
787,2023,China_Birdwatch,1,1,1,60
787,2023,Combined,1,1,1,60
788,2015,eBird_GBIF,3,3,2,NA
788,2015,Combined,3,3,2,NA
804,2013,eBird_GBIF,1,1,1,NA
804,2013,Combined,1,1,1,NA
804,2018,eBird_GBIF,3,2,3,NA
804,2018,Combined,3,2,3,NA
804,2019,China_Birdwatch,2,2,2,784.2647058823529
804,2019,eBird_GBIF,6,2,5,NA
804,2019,Combined,8,4,7,784.2647058823529
804,2021,China_Birdwatch,2,2,2,355.84615384615387
804,2021,eBird_GBIF,2,2,2,NA
804,2021,Combined,4,4,3,355.84615384615387
804,2022,China_Birdwatch,9,7,7,103.3116883116883
804,2022,eBird_GBIF,4,4,3,NA
804,2022,Combined,13,11,8,103.3116883116883
804,2023,China_Birdwatch,13,13,8,236.81560283687946
804,2023,eBird_GBIF,5,3,5,NA
804,2023,Combined,18,16,12,236.81560283687946
804,2024,China_Birdwatch,42,40,20,765.877734877734
804,2024,Combined,42,40,20,765.877734877734
805,2016,China_Birdwatch,1,1,1,360
805,2016,Combined,1,1,1,360
805,2017,eBird_GBIF,4,2,2,NA
805,2017,Combined,4,2,2,NA
805,2019,eBird_GBIF,3,3,3,NA
805,2019,Combined,3,3,3,NA
805,2021,China_Birdwatch,3,3,3,336.18918918918916
805,2021,eBird_GBIF,3,2,3,NA
805,2021,Combined,6,5,6,336.18918918918916
805,2022,China_Birdwatch,10,7,7,250.61267605633802
805,2022,Combined,10,7,7,250.61267605633802
805,2023,China_Birdwatch,21,18,15,212.09056603773587
805,2023,eBird_GBIF,9,5,9,NA
805,2023,Combined,30,23,23,212.09056603773587
805,2024,China_Birdwatch,72,60,38,442.08369659982617
805,2024,Combined,72,60,38,442.08369659982617
806,2019,eBird_GBIF,1,1,1,NA
806,2019,Combined,1,1,1,NA
806,2022,eBird_GBIF,1,1,1,NA
806,2022,Combined,1,1,1,NA
806,2023,China_Birdwatch,1,1,1,60
806,2023,eBird_GBIF,2,1,2,NA
806,2023,Combined,3,2,3,60
806,2024,China_Birdwatch,11,10,7,597.042735042735
806,2024,Combined,11,10,7,597.042735042735
807,2017,eBird_GBIF,3,2,2,NA
807,2017,Combined,3,2,2,NA
807,2018,eBird_GBIF,3,3,1,NA
807,2018,Combined,3,3,1,NA
807,2021,China_Birdwatch,4,3,4,93.96923076923076
807,2021,eBird_GBIF,5,5,3,NA
807,2021,Combined,9,8,6,93.96923076923076
807,2022,China_Birdwatch,4,4,4,187.9411764705882
807,2022,eBird_GBIF,1,1,1,NA
807,2022,Combined,5,5,5,187.9411764705882
807,2023,China_Birdwatch,37,33,25,89.51051625239006
807,2023,eBird_GBIF,13,11,9,NA
807,2023,Combined,50,44,28,89.51051625239006
807,2024,China_Birdwatch,89,85,33,477.5504087193455
807,2024,Combined,89,85,33,477.5504087193455
808,2008,eBird_GBIF,2,2,1,NA
808,2008,Combined,2,2,1,NA
808,2011,China_Birdwatch,3,1,3,697.5
808,2011,Combined,3,1,3,697.5
808,2015,eBird_GBIF,1,1,1,NA
808,2015,Combined,1,1,1,NA
808,2016,eBird_GBIF,5,5,2,NA
808,2016,Combined,5,5,2,NA
808,2017,eBird_GBIF,5,4,3,NA
808,2017,Combined,5,4,3,NA
808,2018,eBird_GBIF,12,7,4,NA
808,2018,Combined,12,7,4,NA
808,2019,China_Birdwatch,3,3,3,1038
808,2019,eBird_GBIF,2,2,2,NA
808,2019,Combined,5,5,4,1038
808,2021,China_Birdwatch,3,2,3,102
808,2021,eBird_GBIF,10,6,7,NA
808,2021,Combined,13,8,7,102
808,2022,China_Birdwatch,7,6,6,148.83529411764704
808,2022,eBird_GBIF,6,4,5,NA
808,2022,Combined,13,10,10,148.83529411764704
808,2023,China_Birdwatch,15,13,7,350.1176470588236
808,2023,eBird_GBIF,6,5,6,NA
808,2023,Combined,21,18,13,350.1176470588236
808,2024,China_Birdwatch,54,45,15,135
808,2024,Combined,54,45,15,135
809,2005,eBird_GBIF,1,1,1,NA
809,2005,Combined,1,1,1,NA
809,2006,eBird_GBIF,1,1,1,NA
809,2006,Combined,1,1,1,NA
809,2007,eBird_GBIF,1,1,1,NA
809,2007,Combined,1,1,1,NA
809,2008,eBird_GBIF,4,2,2,NA
809,2008,Combined,4,2,2,NA
809,2011,China_Birdwatch,1,1,1,780
809,2011,Combined,1,1,1,780
809,2012,eBird_GBIF,1,1,1,NA
809,2012,Combined,1,1,1,NA
809,2014,eBird_GBIF,2,2,2,NA
809,2014,Combined,2,2,2,NA
809,2015,eBird_GBIF,1,1,1,NA
809,2015,Combined,1,1,1,NA
809,2016,China_Birdwatch,2,1,2,210
809,2016,eBird_GBIF,7,4,4,NA
809,2016,Combined,9,5,6,210
809,2017,China_Birdwatch,2,1,2,654
809,2017,eBird_GBIF,4,4,2,NA
809,2017,Combined,6,5,4,654
809,2018,China_Birdwatch,2,2,2,778.0392156862745
809,2018,eBird_GBIF,21,13,9,NA
809,2018,Combined,23,15,11,778.0392156862745
809,2019,China_Birdwatch,6,4,6,253.84615384615384
809,2019,eBird_GBIF,14,7,13,NA
809,2019,Combined,20,11,16,253.84615384615384
809,2020,eBird_GBIF,6,2,6,NA
809,2020,Combined,6,2,6,NA
809,2021,China_Birdwatch,17,11,15,428.1962457337884
809,2021,eBird_GBIF,25,15,14,NA
809,2021,Combined,42,26,24,428.1962457337884
809,2022,China_Birdwatch,26,21,21,285.9305724725944
809,2022,eBird_GBIF,9,7,8,NA
809,2022,Combined,35,28,26,285.9305724725944
809,2023,China_Birdwatch,98,72,52,607.2137978142077
809,2023,eBird_GBIF,29,14,17,NA
809,2023,Combined,127,86,58,607.2137978142077
809,2024,China_Birdwatch,270,168,96,320.3915404871617
809,2024,Combined,270,168,96,320.3915404871617
810,2007,eBird_GBIF,1,1,1,NA
810,2007,Combined,1,1,1,NA
810,2015,eBird_GBIF,1,1,1,NA
810,2015,Combined,1,1,1,NA
810,2018,eBird_GBIF,4,4,2,NA
810,2018,Combined,4,4,2,NA
810,2019,eBird_GBIF,3,3,3,NA
810,2019,Combined,3,3,3,NA
810,2021,China_Birdwatch,4,3,4,160.2985074626866
810,2021,eBird_GBIF,7,6,5,NA
810,2021,Combined,11,9,9,160.2985074626866
810,2022,China_Birdwatch,3,3,3,128.5
810,2022,eBird_GBIF,10,5,6,NA
810,2022,Combined,13,8,9,128.5
810,2023,China_Birdwatch,14,13,12,60.869565217391305
810,2023,eBird_GBIF,7,4,6,NA
810,2023,Combined,21,17,17,60.869565217391305
810,2024,China_Birdwatch,54,52,24,114.46984126984128
810,2024,Combined,54,52,24,114.46984126984128
811,2014,eBird_GBIF,1,1,1,NA
811,2014,Combined,1,1,1,NA
811,2016,China_Birdwatch,1,1,1,315.6521739130435
811,2016,Combined,1,1,1,315.6521739130435
811,2019,eBird_GBIF,1,1,1,NA
811,2019,Combined,1,1,1,NA
811,2021,China_Birdwatch,2,1,2,48.07692307692308
811,2021,eBird_GBIF,3,2,3,NA
811,2021,Combined,5,3,5,48.07692307692308
811,2022,China_Birdwatch,1,1,1,300
811,2022,Combined,1,1,1,300
811,2023,China_Birdwatch,9,8,8,320.1621621621622
811,2023,Combined,9,8,8,320.1621621621622
811,2024,China_Birdwatch,16,15,13,397.3725490196078
811,2024,Combined,16,15,13,397.3725490196078
812,2014,eBird_GBIF,1,1,1,NA
812,2014,Combined,1,1,1,NA
812,2016,China_Birdwatch,1,1,1,300
812,2016,Combined,1,1,1,300
812,2019,eBird_GBIF,1,1,1,NA
812,2019,Combined,1,1,1,NA
812,2021,China_Birdwatch,2,2,2,60
812,2021,Combined,2,2,2,60
812,2022,China_Birdwatch,1,1,1,60
812,2022,Combined,1,1,1,60
812,2023,China_Birdwatch,1,1,1,60
812,2023,Combined,1,1,1,60
812,2024,China_Birdwatch,8,7,6,66.17647058823529
812,2024,Combined,8,7,6,66.17647058823529
813,2022,China_Birdwatch,1,1,1,120
813,2022,Combined,1,1,1,120
813,2023,China_Birdwatch,1,1,1,262
813,2023,Combined,1,1,1,262
813,2024,China_Birdwatch,4,4,3,111.73170731707317
813,2024,Combined,4,4,3,111.73170731707317
845,2019,eBird_GBIF,1,1,1,NA
845,2019,Combined,1,1,1,NA
845,2022,eBird_GBIF,2,2,2,NA
845,2022,Combined,2,2,2,NA
845,2023,China_Birdwatch,2,2,2,348.8
845,2023,eBird_GBIF,2,1,2,NA
845,2023,Combined,4,3,4,348.8
845,2024,China_Birdwatch,15,11,15,1417.105882352941
845,2024,Combined,15,11,15,1417.105882352941
846,2009,eBird_GBIF,3,1,3,NA
846,2009,Combined,3,1,3,NA
846,2023,eBird_GBIF,1,1,1,NA
846,2023,Combined,1,1,1,NA
846,2024,China_Birdwatch,1,1,1,49
846,2024,Combined,1,1,1,49
847,2024,China_Birdwatch,1,1,1,300
847,2024,Combined,1,1,1,300
848,2009,eBird_GBIF,1,1,1,NA
848,2009,Combined,1,1,1,NA
848,2020,eBird_GBIF,1,1,1,NA
848,2020,Combined,1,1,1,NA
849,2019,eBird_GBIF,2,1,2,NA
849,2019,Combined,2,1,2,NA
849,2021,eBird_GBIF,2,1,2,NA
849,2021,Combined,2,1,2,NA
849,2022,eBird_GBIF,4,1,4,NA
849,2022,Combined,4,1,4,NA
849,2023,China_Birdwatch,1,1,1,60
849,2023,eBird_GBIF,2,1,2,NA
849,2023,Combined,3,2,3,60
849,2024,China_Birdwatch,27,9,27,134.73033707865167
849,2024,Combined,27,9,27,134.73033707865167
850,2000,eBird_GBIF,1,1,1,NA
850,2000,Combined,1,1,1,NA
850,2008,China_Birdwatch,1,1,1,480
850,2008,Combined,1,1,1,480
850,2009,eBird_GBIF,4,1,4,NA
850,2009,Combined,4,1,4,NA
850,2011,eBird_GBIF,2,2,2,NA
850,2011,Combined,2,2,2,NA
850,2012,eBird_GBIF,4,4,4,NA
850,2012,Combined,4,4,4,NA
850,2013,eBird_GBIF,5,3,3,NA
850,2013,Combined,5,3,3,NA
850,2016,China_Birdwatch,1,1,1,120
850,2016,eBird_GBIF,4,2,2,NA
850,2016,Combined,5,3,3,120
850,2017,China_Birdwatch,3,2,3,512318.0256410256
850,2017,eBird_GBIF,2,2,2,NA
850,2017,Combined,5,4,5,512318.0256410256
850,2018,eBird_GBIF,2,2,2,NA
850,2018,Combined,2,2,2,NA
850,2019,China_Birdwatch,2,2,2,154.57142857142858
850,2019,eBird_GBIF,6,5,6,NA
850,2019,Combined,8,7,8,154.57142857142858
850,2020,eBird_GBIF,1,1,1,NA
850,2020,Combined,1,1,1,NA
850,2021,China_Birdwatch,4,4,3,208.14814814814815
850,2021,eBird_GBIF,3,1,3,NA
850,2021,Combined,7,5,6,208.14814814814815
850,2022,China_Birdwatch,1,1,1,1817
850,2022,eBird_GBIF,4,2,4,NA
850,2022,Combined,5,3,5,1817
850,2023,China_Birdwatch,21,14,18,134.24916943521598
850,2023,eBird_GBIF,6,4,6,NA
850,2023,Combined,27,18,24,134.24916943521598
850,2024,China_Birdwatch,99,53,72,311.1241331484048
850,2024,Combined,99,53,72,311.1241331484048
851,2023,China_Birdwatch,1,1,1,60
851,2023,Combined,1,1,1,60
851,2024,China_Birdwatch,2,1,2,35
851,2024,Combined,2,1,2,35
854,2024,China_Birdwatch,1,1,1,60
854,2024,Combined,1,1,1,60
855,2005,China_Birdwatch,3,1,3,157.6056338028169
855,2005,Combined,3,1,3,157.6056338028169
855,2017,China_Birdwatch,1,1,1,381600
855,2017,Combined,1,1,1,381600
855,2018,eBird_GBIF,3,2,3,NA
855,2018,Combined,3,2,3,NA
855,2022,China_Birdwatch,4,1,4,60
855,2022,Combined,4,1,4,60
855,2023,China_Birdwatch,7,3,7,767.0735294117646
855,2023,Combined,7,3,7,767.0735294117646
855,2024,China_Birdwatch,40,8,30,452.8915187376726
855,2024,Combined,40,8,30,452.8915187376726
856,2024,China_Birdwatch,3,3,3,276.5625
856,2024,Combined,3,3,3,276.5625
857,2017,eBird_GBIF,2,1,2,NA
857,2017,Combined,2,1,2,NA
857,2018,eBird_GBIF,2,2,2,NA
857,2018,Combined,2,2,2,NA
857,2019,eBird_GBIF,4,2,4,NA
857,2019,Combined,4,2,4,NA
857,2022,China_Birdwatch,2,1,2,108
857,2022,Combined,2,1,2,108
857,2023,China_Birdwatch,1,1,1,180
857,2023,Combined,1,1,1,180
857,2024,China_Birdwatch,3,3,3,361.0857142857143
857,2024,Combined,3,3,3,361.0857142857143
858,2010,eBird_GBIF,1,1,1,NA
858,2010,Combined,1,1,1,NA
858,2012,eBird_GBIF,3,1,3,NA
858,2012,Combined,3,1,3,NA
858,2013,eBird_GBIF,2,1,2,NA
858,2013,Combined,2,1,2,NA
858,2015,eBird_GBIF,2,1,2,NA
858,2015,Combined,2,1,2,NA
858,2016,eBird_GBIF,2,1,2,NA
858,2016,Combined,2,1,2,NA
858,2017,eBird_GBIF,1,1,1,NA
858,2017,Combined,1,1,1,NA
858,2018,eBird_GBIF,5,1,5,NA
858,2018,Combined,5,1,5,NA
858,2020,eBird_GBIF,1,1,1,NA
858,2020,Combined,1,1,1,NA
858,2022,China_Birdwatch,1,1,1,180
858,2022,Combined,1,1,1,180
858,2023,China_Birdwatch,1,1,1,482
858,2023,Combined,1,1,1,482
859,2010,eBird_GBIF,1,1,1,NA
859,2010,Combined,1,1,1,NA
859,2013,eBird_GBIF,1,1,1,NA
859,2013,Combined,1,1,1,NA
860,2015,eBird_GBIF,2,2,1,NA
860,2015,Combined,2,2,1,NA
860,2019,eBird_GBIF,1,1,1,NA
860,2019,Combined,1,1,1,NA
860,2023,eBird_GBIF,1,1,1,NA
860,2023,Combined,1,1,1,NA
860,2024,China_Birdwatch,1,1,1,60
860,2024,Combined,1,1,1,60
876,2016,China_Birdwatch,2,1,2,161.47058823529412
876,2016,Combined,2,1,2,161.47058823529412
876,2017,eBird_GBIF,4,2,2,NA
876,2017,Combined,4,2,2,NA
876,2018,China_Birdwatch,1,1,1,720
876,2018,Combined,1,1,1,720
876,2019,China_Birdwatch,1,1,1,650
876,2019,eBird_GBIF,9,7,6,NA
876,2019,Combined,10,8,7,650
876,2021,eBird_GBIF,4,3,3,NA
876,2021,Combined,4,3,3,NA
876,2022,China_Birdwatch,1,1,1,60
876,2022,eBird_GBIF,1,1,1,NA
876,2022,Combined,2,2,2,60
876,2023,China_Birdwatch,22,14,16,132.55787037037035
876,2023,eBird_GBIF,12,6,10,NA
876,2023,Combined,34,20,19,132.55787037037035
876,2024,China_Birdwatch,80,58,38,272.30575777630696
876,2024,Combined,80,58,38,272.30575777630696
877,2017,eBird_GBIF,2,2,1,NA
877,2017,Combined,2,2,1,NA
877,2018,China_Birdwatch,1,1,1,600
877,2018,eBird_GBIF,6,6,3,NA
877,2018,Combined,7,7,4,600
877,2019,China_Birdwatch,1,1,1,30
877,2019,eBird_GBIF,9,7,6,NA
877,2019,Combined,10,8,7,30
877,2021,China_Birdwatch,3,3,3,188.33333333333334
877,2021,eBird_GBIF,8,6,7,NA
877,2021,Combined,11,9,9,188.33333333333334
877,2022,China_Birdwatch,12,12,8,129.05479452054794
877,2022,eBird_GBIF,8,7,5,NA
877,2022,Combined,20,19,12,129.05479452054794
877,2023,China_Birdwatch,32,30,19,243.32285115303984
877,2023,eBird_GBIF,22,14,16,NA
877,2023,Combined,54,44,31,243.32285115303984
877,2024,China_Birdwatch,123,105,44,166.9332939787484
877,2024,Combined,123,105,44,166.9332939787484
878,2024,China_Birdwatch,6,6,3,1635.849056603774
878,2024,Combined,6,6,3,1635.849056603774
879,2011,eBird_GBIF,2,2,1,NA
879,2011,Combined,2,2,1,NA
879,2016,eBird_GBIF,3,3,2,NA
879,2016,Combined,3,3,2,NA
879,2017,eBird_GBIF,13,7,5,NA
879,2017,Combined,13,7,5,NA
879,2018,eBird_GBIF,22,10,6,NA
879,2018,Combined,22,10,6,NA
879,2019,China_Birdwatch,4,3,4,427.2
879,2019,eBird_GBIF,7,4,7,NA
879,2019,Combined,11,7,10,427.2
879,2020,eBird_GBIF,1,1,1,NA
879,2020,Combined,1,1,1,NA
879,2021,China_Birdwatch,9,7,8,920.2912621359224
879,2021,eBird_GBIF,17,12,13,NA
879,2021,Combined,26,19,17,920.2912621359224
879,2022,China_Birdwatch,9,9,4,225.39285714285717
879,2022,eBird_GBIF,9,6,6,NA
879,2022,Combined,18,15,9,225.39285714285717
879,2023,China_Birdwatch,48,40,26,361.4087237479808
879,2023,eBird_GBIF,21,13,15,NA
879,2023,Combined,69,53,31,361.4087237479808
879,2024,China_Birdwatch,82,75,23,95.56304985337248
879,2024,Combined,82,75,23,95.56304985337248
881,2023,China_Birdwatch,1,1,1,770
881,2023,eBird_GBIF,2,2,2,NA
881,2023,Combined,3,3,3,770
881,2024,China_Birdwatch,2,2,2,230
881,2024,Combined,2,2,2,230
882,2016,China_Birdwatch,1,1,1,300
882,2016,Combined,1,1,1,300
882,2024,China_Birdwatch,2,2,2,1376.25
882,2024,Combined,2,2,2,1376.25
883,2007,eBird_GBIF,1,1,1,NA
883,2007,Combined,1,1,1,NA
883,2010,eBird_GBIF,2,2,2,NA
883,2010,Combined,2,2,2,NA
883,2019,eBird_GBIF,1,1,1,NA
883,2019,Combined,1,1,1,NA
883,2023,China_Birdwatch,5,4,5,2373.7037037037035
883,2023,eBird_GBIF,5,3,3,NA
883,2023,Combined,10,7,6,2373.7037037037035
